stop_lat,stop_id,stop_lon,stop_name
56.856137,30749,60.586708,Стрелочников
56.857281,30750,60.598236,Вокзальная
56.856455,31684,60.60514,Ж/д вокзал
56.857934,30629,60.644064,Июльская
56.856199,30630,60.640532,Парковый пер.
56.853863,31499,60.63649,Советская (ул. Уральская)
56.850856,31500,60.641422,Блюхера
56.846901,31501,60.643809,Первомайская
56.834702,31685,60.648403,Педагогическая
56.856339,30535,60.605258,Ж/д вокзал
56.851195,30536,60.593831,Управление дороги
56.8454,30537,60.586231,Ельцина
56.843209,30538,60.583255,Папанина
56.841199,30539,60.580515,Шейнкмана
56.840276,30788,60.559686,Кирова
56.812767,30853,60.558474,Волгоградская
56.816663,30854,60.563205,ТЦ Буревестник
56.823251,30855,60.571314,Белореченская
56.826176,30856,60.57478,Гурзуфская
56.827189,30857,60.579032,Юго-Западная
56.829195,30858,60.584049,Московская
56.830696,30503,60.60047,Радищева
56.827233,30504,60.603927,Цирк
56.828591,30505,60.616379,Белинского (ул. Куйбышева)
56.798382,31173,60.628408,Метро Ботаническая
56.79758,31174,60.620667,Бульвар Малахова
56.79757,31175,60.611757,Фучика
56.796136,31048,60.610211,Шварца (ул. 8 Марта)
56.791536,31049,60.604916,Ювелирная
56.785609,31050,60.606767,Рижский пер.
56.782391,31051,60.609519,Завод РТИ
56.77946,31052,60.610692,Братская
56.776404,31053,60.611909,Сухоложская
56.772757,31054,60.611948,Ферганская
56.771951,31055,60.599549,Ляпустина
56.769348,31056,60.59613,Новосибирская (ул. Санаторная)
56.76557,31057,60.593578,Эскадронная
56.759025,31058,60.589157,Мусоргского
56.756951,31023,60.595867,Керамическая
56.759067,31024,60.589255,Мусоргского
56.765237,31025,60.593423,Эскадронная
56.768977,31026,60.595949,Новосибирская (ул. Санаторная)
56.771971,31027,60.599262,Ляпустина
56.772686,31028,60.611694,Ферганская
56.775936,31029,60.612163,Сухоложская
56.778902,31030,60.610981,Братская
56.782208,31031,60.609667,Завод РТИ
56.785253,31032,60.60705,Рижский пер.
56.791377,31033,60.604937,Ювелирная
56.796025,31034,60.610185,Шварца (ул. 8 Марта)
56.797545,31172,60.621,Бульвар Малахова
56.843436,31335,60.687817,Высоцкого
56.842973,31336,60.686306,Высоцкого
56.842123,31322,60.67744,Каменные палатки
56.84113,30726,60.658787,Комсомольская (ул. Малышева)
56.84022,30727,60.650679,Профессорская
56.837584,30730,60.631961,Трансагентство
56.836254,30731,60.620748,Дом Кино
56.772677,31337,60.610674,Ферганская
56.768053,31338,60.602397,Магазин Клён
56.758741,31340,60.587835,2-я Новосибирская
56.744098,31341,60.568843,Солнечный микрорайон
56.740453,31344,60.54361,Ритейл-парк Солнечный
56.739722,31345,60.543959,Ритейл-парк Солнечный
56.73857,31346,60.554232,ул. Нескучная
56.741663,31347,60.562555,ул. Любви
56.758799,31348,60.587945,2-я Новосибирская
56.765649,31349,60.5929,Эскадронная
56.769213,31350,60.595736,Санаторная
56.767977,31351,60.60228,Магазин Клён
56.772767,31352,60.611827,Ферганская
56.837403,30757,60.631739,Трансагентство
56.840329,30760,60.652937,Профессорская
56.841171,30761,60.660365,Комсомольская (ул. Малышева)
56.842011,31353,60.679144,Каменные палатки
56.836317,31593,60.848911,Новосвердловская ТЭЦ
56.835357,31594,60.838564,Сад Вирусолог
56.839287,31595,60.831897,Пост №1
56.839305,31596,60.8133,Сад Орбита
56.839329,31597,60.788703,Росинка №2 (по требованию)
56.839347,31598,60.769601,Росинка
56.839731,31599,60.761847,Сады
56.843894,31600,60.728109,Развилки (ул. Высоцкого)
56.843334,31602,60.69593,Кировский оптовый рынок
56.842973,31584,60.687265,Высоцкого
56.844722,31585,60.70501,пос. Пески
56.843872,31586,60.727786,Развилки (ул. Высоцкого)
56.839584,31587,60.762813,Сады
56.839257,31588,60.770343,Росинка
56.83924,31589,60.787767,Росинка №2 (по требованию)
56.839215,31590,60.813846,Сад Орбита
56.838948,31591,60.832023,Пост №1
56.895555,30431,60.638415,Эльмаш
56.896383,30432,60.632599,Донская
56.894642,30433,60.627476,Энтузиастов
56.896806,30430,60.633969,Донская
56.804337,31370,60.504954,НПЦ Онкология
56.806241,31371,60.505019,Соболева
56.825822,31119,60.567215,Гурзуфская (ул. Посадская)
56.842121,31372,60.595911,Драмтеатр
56.845073,31373,60.588573,Ельцина
56.850323,31374,60.592906,Управление дороги
56.851987,31364,60.594773,Управление дороги
56.845169,31365,60.587656,Ельцина
56.840444,31366,60.597784,Драмтеатр
56.82471,31148,60.566998,Гурзуфская (ул. Посадская)
56.810101,31367,60.507979,Госпиталь ВОВ
56.806105,31368,60.504785,Соболева
56.804044,31369,60.505464,НПЦ Онкология
56.886107,30968,60.597443,пл. 1 Пятилетки
56.888078,30969,60.61373,Метро Уралмаш
56.894003,30970,60.614501,ДК Лаврова
56.901523,30971,60.61425,Фрезеровщиков
56.905469,30972,60.613804,Индустрии (Космонавтов проспект)
56.910597,30973,60.612567,Ломоносова (Космонавтов проспект)
56.922816,30974,60.612815,Радиостанция
56.932662,30975,60.615681,Союзная
56.938489,30976,60.615355,Проезжая (ул. Берёзовая)
56.938932,30977,60.669072,пос. Ягодный
56.938136,30978,60.657812,Окружное кладбище
56.93917,30979,60.669407,пос. Ягодный
56.938269,30980,60.615454,Проезжая (ул. Берёзовая)
56.931766,30981,60.615076,Союзная
56.921872,30982,60.612356,Радиостанция
56.911332,30983,60.612102,Ломоносова (Космонавтов проспект)
56.905924,30984,60.613424,Индустрии (Космонавтов проспект)
56.899989,30985,60.614119,Фрезеровщиков
56.892544,30986,60.613954,ДК Лаврова
56.887354,30456,60.6124,Метро Уралмаш
56.775295,31446,60.593101,Дорожная
56.772375,31447,60.589131,Палисадная
56.773082,31703,60.5978,Зенитчиков
56.764589,31704,60.59127,Умельцев
56.763063,31711,60.567418,Городская
56.762328,31712,60.573426,Ротная
56.764141,31713,60.587984,Умельцев
56.769855,31714,60.595741,Санаторная
56.773407,31715,60.597142,Зенитчиков
56.772332,31436,60.589196,Палисадная
56.775713,31437,60.593995,Дорожная
56.780752,31438,60.596802,Московская (ул. Патриса Лумумбы)
56.781947,31439,60.606993,Титова
56.799698,31800,60.612993,Южная
56.816499,30499,60.589143,Дворец Спорта
56.818271,30500,60.588599,Посадская (ул. Московская)
56.825134,30501,60.586242,Куйбышева (ул. Московская)
56.828819,30502,60.585096,Московская
56.829032,30514,60.624684,Дом художника
56.828764,30515,60.617628,Белинского (ул. Куйбышева)
56.827253,30516,60.603777,Цирк
56.830657,30517,60.599543,Радищева
56.828498,30518,60.585127,Московская
56.825659,30519,60.585993,Куйбышева (ул. Московская)
56.818121,30520,60.588584,Посадская (ул. Московская)
56.789294,30812,60.515145,Павла Шаманова
56.785067,30818,60.523037,Анатолия Мехренцева
56.873017,31285,60.611542,Калининская
56.878723,31286,60.61116,Педуниверситет
56.885006,31287,60.614737,Краснофлотцев (Космонавтов проспект)
56.886473,31354,60.592631,пл. 1 Пятилетки
56.891056,31355,60.59097,Дом пионеров
56.893984,31356,60.590137,Орджоникидзе
56.898082,31188,60.591413,Калинина
56.901208,31189,60.595427,Победы
56.90456,31190,60.598492,Восстания
56.90763,31191,60.597606,Ломоносова (ул. Коммунистическая)
56.909238,31192,60.593437,Бакинских Комиссаров (ул. Коммунистическая)
56.909741,31272,60.592507,Коммунистическая
56.909014,31196,60.593817,Бакинских Комиссаров (ул. Коммунистическая)
56.906833,31197,60.597318,Ломоносова (ул. Коммунистическая)
56.903967,31198,60.59877,Восстания
56.900114,31199,60.59382,Победы
56.89711,31200,60.589963,Калинина
56.892534,31357,60.590465,Больница
56.886383,30457,60.591554,пл. 1 Пятилетки
56.886579,31275,60.613614,Метро Уралмаш
56.878777,31276,60.610582,Педуниверситет
56.885513,30458,60.58582,Церковь Рождества Христова
56.885234,31502,60.57654,40 лет Октября
56.887921,31185,60.578341,Хмелёва
56.890414,31186,60.58154,бульвар Культуры
56.895657,31187,60.588269,Орджоникидзе (ул. 40 лет Октября)
56.71401,31605,60.486324,Зелёный Бор-2
56.721631,31606,60.429838,Шиловский  кордон
56.712928,31607,60.27754,с. Верхнемакарово
56.721589,31608,60.430198,Шиловский  кордон
56.714059,31609,60.485984,Зелёный Бор-2
56.914953,31475,60.578761,Кирпичный завод (ул. Коммунистическая)
56.904002,31471,60.599657,Восстания
56.902574,31472,60.603371,Индустрии (ул. Восстания)
56.899943,31473,60.611311,Ильича
56.902846,31307,60.625778,Шефская (ул. Фрезеровщиков)
56.90494,31308,60.6322,Таганская
56.902105,31309,60.635414,Войкова (ул. Таганская)
56.898291,31310,60.639737,Красных Командиров
56.899395,31474,60.646373,Ползунова
56.897161,30497,60.641211,Баумана
56.901016,30498,60.636842,Красных Командиров
56.905065,30453,60.631045,Таганская
56.903135,31328,60.624167,Шефская (ул. Фрезеровщиков)
56.90758,31329,60.619784,Совхозная
56.9006,31461,60.613458,Проспект Космонавтов
56.901667,31462,60.606018,Стахановская
56.794324,30640,60.634597,Крестинского
56.792929,30641,60.633207,Родонитовая
56.792483,30642,60.628613,Тбилисский бульвар
56.79254,30643,60.621227,Бульвар Малахова (ул. Родонитовая)
56.792527,30644,60.616379,Ботаническая
56.76853,31448,60.58765,Окраинная
56.768565,31435,60.587748,Окраинная
56.795489,30701,60.614148,Самоцветный бульвар
56.792633,30702,60.615388,Ботаническая
56.792475,30703,60.622949,Бульвар Малахова (ул. Родонитовая)
56.792417,30704,60.627114,Тбилисский бульвар
56.792571,30705,60.631558,Родонитовая
56.795004,30706,60.633539,Крестинского
56.843986,31125,60.650546,Уральский федеральный университет (ул. Мира)
56.847431,31323,60.657306,Комсомольская (ул. Первомайская)
56.824376,30720,60.699331,40 лет ВЛКСМ (Сибирский тракт)
56.833909,30722,60.694356,Заводоуправление
56.835189,30723,60.684239,Супермаркет Кировский
56.837554,30724,60.680339,Сыромолотова
56.841225,30725,60.6789,Каменные палатки
56.856995,30739,60.571584,3 Интернационала
56.857617,30740,60.566107,Черепанова
56.856916,30741,60.5533,Заречный
56.863196,30742,60.55941,Софьи Перовской
56.867091,30743,60.558517,Школа (ул. Пехотинцев)
56.862588,30744,60.559358,Софьи Перовской
56.857333,30746,60.5562,Заречный
56.857524,30747,60.564289,Черепанова
56.856526,30748,60.573387,3 Интернационала
56.841485,30762,60.678683,Каменные палатки
56.837797,30763,60.680117,Сыромолотова
56.835089,30764,60.685211,Супермаркет Кировский
56.834096,30765,60.694271,Заводоуправление
56.824507,30767,60.698826,40 лет ВЛКСМ (Сибирский тракт)
56.758004,31708,60.53901,17-я Мехколонна
56.760011,31709,60.545449,Европейская
56.763582,31710,60.549923,Мостовая
56.84801,30622,60.611239,ТЮЗ
56.848828,30623,60.61785,Луначарского (ул. Шевченко)
56.851828,30624,60.6315,Библиотека им. Крапивина
56.860767,31702,60.648026,Боровая
56.85378,30631,60.635298,Уральская (ул. Советская)
56.760056,31707,60.544342,Европейская
56.890424,31577,60.483484,Полюсная
56.889807,31578,60.475283,пос. 7 Ключей
56.890302,31579,60.482342,Полюсная
56.756821,31583,60.595497,Керамическая
56.828796,31397,60.544408,Металлургов (ул. Викулова)
56.831047,31165,60.545857,Викулова
56.829928,30922,60.563132,Токарей
56.82971,30954,60.568134,Институт связи
56.830202,31159,60.5605,Токарей
56.830796,31160,60.551209,Заводская (ул. Крауля)
56.830517,31383,60.544607,Викулова
56.828382,31384,60.544154,Металлургов (ул. Викулова)
56.832264,31490,60.525807,Радиоколледж
56.831697,31164,60.53566,Крауля (ул. Рабочих)
56.832195,31120,60.584318,ТЦ Алатырь (ул. Малышева)
56.832975,31121,60.590573,Театр Волхонка
56.835064,31143,60.608271,Горького
56.833915,31144,60.59804,Храм Большой Златоуст
56.833168,31145,60.591385,Театр Волхонка
56.866271,30771,60.532401,Техническая
56.868522,30772,60.526905,Школа им. Рахманинова
56.871426,30773,60.520653,Ватутина
56.87381,30774,60.518076,Маневровая
56.877216,30775,60.513383,Расточная
56.878853,30776,60.509659,Кишинёвская
56.881265,30777,60.50377,Дружининская
56.883533,30778,60.498117,7 Ключей
56.881543,30779,60.50298,Дружининская
56.879073,30780,60.509012,Кишинёвская
56.877617,30781,60.512589,Расточная
56.874061,30782,60.517565,Маневровая
56.871363,30783,60.520667,Ватутина
56.868912,30784,60.525885,Школа им. Рахманинова
56.866284,30785,60.532279,Техническая
56.864648,30786,60.536944,ДК ВОС
56.86361,30787,60.539931,Теплоходный проезд
56.835642,30998,60.582105,пл. Коммунаров
56.83254,30999,60.583394,ТЦ Алатырь (ул. Московская)
56.829829,31255,60.584725,Московская
56.828781,31728,60.675277,ТРЦ Комсомолл
56.827413,31729,60.682734,Комсомольский микрорайон
56.823854,31730,60.696139,ЖБИ
56.817284,31731,60.730575,Тубсанаторий (Дублер Сибирского тракта)
56.808418,31732,60.768452,Союз
56.771306,31733,60.868872,Поворот на пос. Исток
56.773141,31734,60.845673,Усадьба (по требованию)
56.775358,31735,60.834145,Реактивная
56.774074,31736,60.817342,пос. Кольцово
56.773912,31737,60.816527,пос. Кольцово
56.775512,31738,60.833149,Реактивная
56.773074,31739,60.846355,Усадьба (по требованию)
56.771586,31740,60.871021,Поворот на пос. Исток
56.780057,31741,60.879877,Главная (пос. Исток)
56.778005,31742,60.89391,пос. Исток
56.781383,31743,60.881177,Главная (пос. Исток)
56.809173,31744,60.766145,Союз
56.824054,31745,60.696187,ЖБИ
56.827702,31717,60.682554,Комсомольский микрорайон
56.838389,31405,60.633259,Малышева (ул. Восточная)
56.829405,31539,60.56856,Институт связи
56.788608,30870,60.480839,пос. Мичуринский
56.783851,30871,60.471407,Сад Берёзка
56.772541,30872,60.466487,Сад Дружба
56.776062,30873,60.457522,Сад Дружба-3
56.779804,30874,60.447682,Сады (пос. Медный)
56.779137,31688,60.441279,ЕКАД (по требованию)
56.775224,31689,60.426432,Янтарный ключ
56.773269,31690,60.411285,Сад Визовец (пос. Медный)
56.774742,31691,60.404971,Медный-2 (остановка по требованию)
56.772792,31692,60.37696,пос. Медный
56.773272,31693,60.411071,Сад Визовец (пос. Медный)
56.775394,31694,60.427414,Янтарный ключ
56.77965,31695,60.448269,Сады (пос. Медный)
56.775966,31696,60.457653,Сад Дружба-3
56.77412,30881,60.467738,Сад Дружба
56.783502,30882,60.471335,Сад Берёзка
56.750735,31433,60.803384,Аэропорт Кольцово (из Кольцово)
56.857972,31434,60.605454,Ж/д вокзал
56.842563,30581,60.645537,Уральский федеральный университет
56.840214,30582,60.646401,Гагарина
56.840337,30583,60.652564,Профессорская
56.841046,30584,60.658819,Комсомольская (ул. Малышева)
56.841397,30585,60.678428,Каменные палатки
56.83747,30586,60.679973,Новгородцевой
56.835057,30587,60.684112,Сиреневый бульвар
56.834861,30521,60.691606,40 лет ВЛКСМ
56.835048,30522,60.68521,Сиреневый бульвар
56.836892,30523,60.6803,Новгородцевой
56.841643,30524,60.678398,Каменные палатки
56.841213,30525,60.659963,Комсомольская (ул. Малышева)
56.840341,30526,60.652269,Профессорская
56.840089,30527,60.646513,Гагарина
56.740138,30939,60.606725,Елизавет
56.784852,30919,60.50643,Академика Парина
56.643578,105858,60.578327,Цех механизации
56.645035,105859,60.56948,ОПХ
56.6433,105860,60.578905,Цех механизации
56.820848,31839,60.57513,Посадская
56.822218,31840,60.572819,Белореченская
56.828225,31841,60.568001,Репина (ул. Посадская)
56.851796,31330,60.65759,Академическая
56.850869,31141,60.649402,Мира (ул. Академическая)
56.82225,31842,60.571294,Белореченская
56.955161,31830,60.65188,Сады (пос. Садовый)
56.95693,31831,60.668355,Кирпичный завод
56.957432,31833,60.680765,Центр Культуры (пос. Садовый)
56.957916,31834,60.681649,Центр Культуры (пос. Садовый)
56.958596,31835,60.67408,пос. Садовый
56.95667,31836,60.667982,Кирпичный завод
56.955509,31837,60.653006,Сады (пос. Садовый)
56.829713,31041,60.624359,Дом художника
56.851469,30579,60.640562,Блюхера
56.759078,31523,60.296627,Чусовское озеро
56.760018,31524,60.302607,Лесничество (Чусовской тракт)
56.769669,31525,60.311242,Сад Визовец
56.772024,31526,60.32413,14-й км Чусовского тракта
56.774484,31527,60.329158,Сад Берёзка (Чусовской тракт)
56.780466,31528,60.3416,12-й км Чусовского тракта
56.789441,31529,60.3487,Кордон Берёзовый ключ
56.794222,31530,60.36271,10-й км Чусовского тракта
56.798282,31531,60.375305,9-й км Чусовского тракта
56.802328,31532,60.39649,8-й км Чусовского тракта
56.810393,31533,60.413635,6-й км Чусовского тракта
56.816506,31534,60.426958,5-й км Чусовского тракта
56.81458,31535,60.436941,4-й км Чусовского тракта
56.817431,31536,60.464648,Парковый кордон
56.820309,31537,60.481317,Сад Запад
56.82021,31538,60.492387,Сад Госуниверситет
56.821004,31540,60.497077,Лесхоз
56.817391,31543,60.464488,Парковый кордон
56.814647,31544,60.436683,4-й км Чусовского тракта
56.810387,31546,60.41356,6-й км Чусовского тракта
56.802271,31547,60.396072,8-й км Чусовского тракта
56.798171,31548,60.375008,9-й км Чусовского тракта
56.794161,31549,60.362508,10-й км Чусовского тракта
56.789515,31550,60.348989,Кордон Берёзовый ключ
56.780593,31551,60.341686,12-й км Чусовского тракта
56.774544,31552,60.329195,Сад Берёзка (Чусовской тракт)
56.771963,31553,60.324477,14-й км Чусовского тракта
56.791959,31158,60.616167,Ботаническая
56.814208,31362,60.571162,Ясная (ул. Шаумяна)
56.780746,30659,60.656216,Уктус
56.777343,30660,60.662391,Каменный ручей
56.773145,30661,60.667763,Прониной
56.770534,30662,60.669245,Артиллерийский институт
56.765117,30663,60.671575,Садовая
56.761832,30664,60.671684,Станция Садоводства
56.753406,30665,60.676292,Нижнеисетск
56.748949,30666,60.680973,Инженера Алиева
56.746791,30667,60.688741,Димитрова
56.749409,30668,60.69295,Косарева
56.753121,30669,60.6961,ДК Химмаш
56.754106,30670,60.700856,Бородина
56.756763,30671,60.707929,Инженерная
56.761295,30672,60.703667,Дагестанская
56.761193,30673,60.701911,Химмаш
56.755421,30674,60.706226,Инженерная
56.754673,30675,60.70262,Бородина
56.752327,30676,60.694375,ДК Химмаш
56.746796,30677,60.687241,Димитрова
56.749701,30678,60.680384,Инженера Алиева
56.753836,30679,60.676013,Нижнеисетск
56.762254,30680,60.672014,Станция Садоводства
56.765964,30681,60.671239,Садовая
56.769856,30682,60.669681,Артиллерийский институт
56.773904,30683,60.667231,Прониной
56.77661,30684,60.663878,Каменный ручей
56.780227,30685,60.657105,Уктус
56.806867,31358,60.590958,Шаумяна
56.80933,31359,60.584572,Хасановская
56.811836,31360,60.577966,Чкалова (ул. Шаумяна)
56.814996,31361,60.569297,Ясная (ул. Шаумяна)
56.900092,31519,60.609828,Ильича
56.895381,31520,60.604998,Школа (ул. Ильича)
56.891857,31521,60.600472,Библиотека (ул. Ильича)
56.888935,31522,60.59672,Краснознамённая
56.813115,30992,60.558123,Волгоградская
56.828993,31000,60.583416,Московская
56.827168,31001,60.578782,Юго-Западная
56.826137,31002,60.574449,Гурзуфская
56.823164,31003,60.57112,Белореченская
56.81647,31004,60.562892,ТЦ Буревестник
56.861644,31686,60.547838,Таганский ряд
56.88595,30987,60.594537,пл. 1 Пятилетки
56.805142,30637,60.646013,Базовый пер
56.80231,30708,60.648412,ТЦ Леруа Мерлен
56.802338,30636,60.648482,ТЦ Леруа Мерлен
56.80303,30638,60.647394,ТЦ Леруа Мерлен
56.767229,30695,60.627633,Новинская
56.862906,31283,60.612306,1-й км
56.86873,31284,60.611864,Техучилище
56.870697,31641,60.61035,Космонавтов (ул. Артинская)
56.866682,31643,60.58266,Звезда
56.863411,31644,60.574705,Центр культуры Стрела
56.8664,31645,60.56111,Школа (ул. Пехотинцев)
56.869573,31646,60.552843,Пехотинцев
56.869911,31639,60.597276,Артинская
56.870681,31640,60.610717,Космонавтов (ул. Артинская)
56.867474,31278,60.61136,Техучилище
56.8622,31279,60.611902,1-й км
56.826229,31716,60.688382,ЖБИ
56.834379,31718,60.670106,Новгородцевой (ул. Егоршинский подход)
56.839334,31719,60.66887,Развилки
56.841291,31722,60.672932,Высоцкого
56.839136,31723,60.669278,Развилки
56.834574,31724,60.670491,Новгородцевой (ул. Егоршинский подход)
56.831594,31725,60.677048,Школа (ул. Новгородцевой)
56.828107,31726,60.682831,Медицинский колледж
56.826562,31042,60.603402,Цирк
56.822497,31043,60.604903,Академия при Президенте РФ
56.817832,31044,60.606696,Большакова
56.813573,31045,60.608197,Фрунзе (ул. 8 Марта)
56.805781,31046,60.611006,Автовокзал
56.800572,31047,60.612402,Южная
56.769427,31333,60.61448,Вторчермет
56.800656,31035,60.6126,Южная
56.806244,31036,60.610906,Автовокзал
56.813617,31037,60.608248,Фрунзе (ул. 8 Марта)
56.817958,31038,60.606711,Большакова
56.822356,31039,60.605024,Академия при Президенте РФ
56.826763,31334,60.603395,Цирк
56.812694,31290,60.558306,Волгоградская
56.902372,31194,60.567958,Парк Победы
56.902271,31195,60.584079,Уральских Рабочих
56.88409,30487,60.57066,Диагностический центр
56.88475,30488,60.578825,40 лет Октября
56.885258,30489,60.585109,НИИ Тяжмаш
56.88584,30490,60.593009,УЗТМ
56.887361,30491,60.615094,Кинотеатр Заря
56.889673,30492,60.621867,Бабушкина
56.889156,31201,60.632508,Краснофлотцев
56.883742,31202,60.639951,Фронтовых Бригад
56.884825,31203,60.64473,Электроремонтная
56.879792,31204,60.650436,Шефская
56.874359,31205,60.659491,Эльмашевский рынок
56.871209,31206,60.664979,Строительный двор
56.868173,31207,60.670107,Ремзавод
56.854176,31208,60.673259,Дом отдыха Шарташ
56.842707,31176,60.69571,Кировский оптовый рынок
56.854633,31177,60.673467,Дом отдыха Шарташ
56.869119,31178,60.668732,Ремзавод
56.872166,31179,60.663559,Строительный двор
56.875397,31180,60.657883,Эльмашевский рынок
56.880232,31181,60.650127,Шефская
56.88405,31182,60.64579,Электроремонтная
56.883976,31183,60.638805,Фронтовых Бригад
56.889215,31184,60.632865,Краснофлотцев
56.891601,30454,60.626926,Дворец культуры
56.889449,30455,60.620621,Бабушкина
56.88473,30459,60.576112,40 лет Октября
56.90225,31193,60.583613,Уральских Рабочих
56.766379,30875,60.464531,Полигон
56.762284,30876,60.46292,Просека
56.757808,30877,60.451578,Лесное кладбище
56.762431,30878,60.463044,Просека
56.766256,30879,60.464549,Полигон
56.887403,30989,60.607726,Кузнецова
56.898227,31510,60.508567,Монтажников (конечная)
56.890009,31511,60.521221,Монтажников
56.887115,31465,60.526113,Монтажников (ул. Расточная)
56.882292,31466,60.519473,Расточная (ул. Ангарская)
56.835163,31512,60.561799,Уралкабель
56.784015,31517,60.6673,Молодогвардейцев
56.779308,31518,60.697862,ЖК Светлый
56.77934,31504,60.697764,ЖК Светлый
56.782373,31505,60.682067,Алтайская
56.883472,31467,60.521302,Расточная (ул. Ангарская)
56.890173,31509,60.52096,Монтажников
56.762902,31790,60.807511,Докер
56.762072,31791,60.816393,Бахчиванджи (ул. Испытателей)
56.756421,31792,60.755778,Терминал Чкаловский
56.761025,31793,60.75223,Гипермаркет Сима-Ленд
56.764842,31794,60.743447,Альпинистов (по требованию)
56.756356,31788,60.755589,Терминал Чкаловский
56.760302,31789,60.819671,Станция Кольцово
56.85803,31496,60.63098,Учителей (ул. Уральская)
56.861961,31497,60.632463,Парк Хаус
56.857542,31498,60.630608,Учителей (ул. Уральская)
56.811067,31282,60.633389,ЦПКиО (ул. Щорса)
56.914272,31288,60.609726,Веер
56.912517,31289,60.597704,Ярославская
56.912495,31273,60.598257,Ярославская
56.914048,31274,60.609964,Веер
56.872393,31277,60.61099,Калининская
56.809949,31281,60.624171,Щорса
56.858005,31775,60.376087,Палкинский Торфяник
56.855253,31776,60.382736,Садовая (по требованию)
56.846176,31777,60.383228,Палкинский торфяник (ул. Московская по требованию)
56.833326,31778,60.386191,Поворот на пос. Палкинский Торфяник (по требованию)
56.832856,31779,60.390906,Гора Хрустальная (по требованию)
56.837876,31780,60.419562,Сад Каменушка (по требованию)
56.829616,31782,60.455077,11-й км Московского тракта
56.827999,31783,60.463792,Западная фильтровальная станция
56.826401,31784,60.479261,Пост ГАИ
56.821983,31765,60.499735,Лесхоз
56.826469,31766,60.478991,Пост ГАИ
56.828001,31767,60.464286,Западная фильтровальная станция
56.829602,31768,60.454299,11-й км Московского тракта
56.830921,31769,60.445027,Стрельбище Динамо
56.837883,31770,60.419097,Сад Каменушка (по требованию)
56.832081,31771,60.393616,Гора Хрустальная (по требованию)
56.833499,31772,60.385444,Поворот на пос. Палкинский Торфяник (по требованию)
56.846112,31773,60.383293,Палкинский торфяник (ул. Московская по требованию)
56.855269,31774,60.383063,Садовая (по требованию)
56.86672,31135,60.633687,Учителей (ул. Вилонова)
56.851366,31140,60.65379,Академическая
56.790397,31153,60.506972,ТЦ Лента
56.800461,31156,60.505844,Резервная
56.802073,31110,60.495215,Тенистая
56.799998,31111,60.507059,Резервная
56.863376,31134,60.632943,Парк Хаус
56.748637,31476,60.678908,Инженера Алиева
56.745475,31477,60.663277,Спортбаза
56.740959,31478,60.655044,Сады (пос. Рудный)
56.721473,31479,60.63723,Рудный
56.706667,31480,60.620627,Опытный завод (пос. Рудный)
56.721934,31481,60.638438,Рудный
56.741504,31482,60.65567,Сады (пос. Рудный)
56.745507,31483,60.663564,Спортбаза
56.760719,31697,60.702496,Химмаш
56.765728,31843,60.553487,Патра
56.831708,31163,60.5317,Крауля
56.872381,31673,60.290748,Северка
56.871882,31674,60.295722,Горняков
56.860523,31672,60.295405,Переезд (Северка)
56.848029,31675,60.24616,Старые Решёты
56.838269,31670,60.231618,пос. Решёты
56.844132,31676,60.234819,Поворот на Решёты
56.834592,31677,60.295315,Водоканал
56.832516,31678,60.334341,По требованию (ул. Ново-Московский тракт)
56.831264,31679,60.389345,Гора Хрустальная
56.826007,31680,60.499952,Садовая (ул. Металлургов)
56.82627,31665,60.500451,Садовая (ул. Металлургов)
56.831189,31666,60.393712,Гора Хрустальная
56.832729,31667,60.334024,По требованию (ул. Ново-Московский тракт)
56.834475,31668,60.298246,Водоканал
56.844298,31669,60.234916,Поворот на Решёты
56.848003,31671,60.246228,Старые Решёты
56.895846,30474,60.502464,Хладокомбинат №3 (ул. Шувакишская)
56.860429,30483,60.551519,Таганский ряд
56.874701,30485,60.552938,Автомагистральная
56.879532,30486,60.557912,Сварщиков
56.893688,30496,60.641351,Спортивная
56.884211,30460,60.569692,Диагностический центр
56.882074,30461,60.560151,Донбасская (ул. Лукиных)
56.879896,30462,60.557876,Сварщиков
56.875446,30463,60.553259,Автомагистральная
56.816718,31762,60.543454,Ухтомская
56.81448,31763,60.549181,Серафимы Дерябиной
56.812427,31764,60.558501,Медгородок (по требованию)
56.812472,31759,60.55757,Медгородок (по требованию)
56.814635,31760,60.548814,Серафимы Дерябиной
56.882516,31463,60.545658,Завод Минвата
56.885188,31464,60.531972,Автопредприятие
56.887149,31468,60.527559,Монтажников (ул. Расточная)
56.88237,31469,60.545758,Завод Минвата
56.871654,31470,60.550035,Пехотинцев
56.857437,31814,60.552117,Заречный
56.884108,31815,60.562696,Лукиных
56.890813,31816,60.569867,Донбасская
56.902535,31306,60.589496,Гипермаркет Дом
56.899015,31818,60.598655,Индустрии
56.900806,31819,60.615501,Проспект Космонавтов
56.900328,31820,60.619837,Старых Большевиков
56.897705,31821,60.622813,Войкова
56.894186,31311,60.64139,Спортивная
56.891375,31312,60.635873,Шефская (ул. Краснофлотцев)
56.876744,31822,60.670773,Промышленный проезд
56.902244,31823,60.624986,Шефская (ул. Фрезеровщиков)
56.897581,31824,60.623378,Войкова
56.90092,31825,60.618339,Фрезеровщиков
56.896485,31826,60.605864,Ильича (ул. Победы)
56.899141,31827,60.598953,Индустрии
56.903828,31828,60.58676,Бакинских Комиссаров
